STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,indic,Indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-12,,7.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-01,,7.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-02,,6.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-03,,6.6,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-04,,6.7,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-05,,6.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-06,,7.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-07,,7.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-08,,8.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-GT25,Unemployment according to ILO definition - over 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-09,,8.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2018-09,,16.7,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2018-10,,17.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2018-11,,16.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2018-12,,17.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-01,,16.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-02,,16.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-03,,16.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-04,,16.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-05,,16.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-06,,15.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-07,,15.7,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-08,,15.6,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-09,,15.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-10,,16.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-11,,16.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2019-12,,16.6,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-01,,16.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-02,,16.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-03,,16.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-04,,17.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-05,,18.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-06,,19.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-07,,20.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-08,,20.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-LE25,Unemployment according to ILO definition - under 25 years - females,EA20,Euro area – 20 countries (2023-2025),2020-09,,19.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2018-09,,8.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2018-10,,8.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2018-11,,8.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2018-12,,8.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-01,,8.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-02,,8.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-03,,8.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-04,,8.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-05,,8.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-06,,7.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-07,,7.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-08,,7.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-09,,7.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-10,,7.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-11,,7.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2019-12,,7.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-01,,8.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-02,,7.7,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-03,,7.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-04,,7.6,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-05,,7.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-06,,8.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-07,,8.9,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-08,,9.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-F-TOT,Unemployment according to ILO definition - females,EA20,Euro area – 20 countries (2023-2025),2020-09,,9.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2018-09,,6.7,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2018-10,,6.7,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2018-11,,6.6,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2018-12,,6.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-01,,6.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-02,,6.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-03,,6.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-04,,6.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-05,,6.4,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-06,,6.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-07,,6.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-08,,6.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-09,,6.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-10,,6.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-11,,6.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2019-12,,6.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-01,,6.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-02,,6.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-03,,6.0,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-04,,6.3,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-05,,6.5,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-06,,6.8,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-07,,7.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-08,,7.2,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-GT25,Unemployment according to ILO definition - over 25 years - males,EA20,Euro area – 20 countries (2023-2025),2020-09,,7.1,,,,,
dataflow,ESTAT:EI_LMHR_M(1.0),Unemployment rate (%) - monthly data,M,Monthly,PC_ACT,Percentage of population in the labour force,SA,"Seasonally adjusted data, not calendar adjusted data",LM-UN-M-LE25,Unemployment according to ILO definition - under 25 years - males,EA20,Euro area – 20 countries (2023-2025),2018-09,,17.8,,,,,
